N_th,eta,sensitivity,boundary_N_th,unit_response_N_th
0.4520340681362725,0.5,10.42406517651972,0.5,0.0
0.4530210420841683,0.5,10.643062813266488,0.5,0.0
0.4540080160320641,0.5,10.871459694989097,0.5,0.0
0.4549949899799599,0.5,11.10987420683513,0.5,0.0
0.45598196392785567,0.5,11.358980195765996,0.5,0.0
0.4569689378757515,0.5,11.619513331004786,0.5,0.0
0.45795591182364725,0.5,11.892278360343173,0.5,0.0
0.4589428857715431,0.5,12.178157413056738,0.5,0.0
0.45992985971943884,0.5,12.478119529882441,0.5,0.0
0.46091683366733466,0.5,12.793231636969598,0.5,0.0
