r,series,nu_minus,ordering
0.6072144288577154,best,0.7334913630418256,amp -> thermal -> loss
0.6072144288577154,median,0.8173713630418256,loss -> amp -> thermal
0.6072144288577154,worst,0.8713713630418256,loss -> thermal -> amp
0.6132264529058116,best,0.7302180393386433,amp -> thermal -> loss
0.6132264529058116,median,0.8140980393386433,loss -> amp -> thermal
0.6132264529058116,worst,0.8680980393386433,loss -> thermal -> amp
0.6192384769539078,best,0.726983838557795,amp -> thermal -> loss
0.6192384769539078,median,0.8108638385577951,loss -> amp -> thermal
0.6192384769539078,worst,0.8648638385577949,loss -> thermal -> amp
0.625250501002004,best,0.7237882931002314,amp -> thermal -> loss
0.625250501002004,median,0.8076682931002314,loss -> amp -> thermal
0.625250501002004,worst,0.8616682931002314,loss -> thermal -> amp
0.6312625250501002,best,0.7206309409556694,amp -> thermal -> loss
0.6312625250501002,median,0.8045109409556694,loss -> amp -> thermal
0.6312625250501002,worst,0.8585109409556694,loss -> thermal -> amp
0.6372745490981964,best,0.7175113256357952,amp -> thermal -> loss
0.6372745490981964,median,0.8013913256357952,loss -> amp -> thermal
0.6372745490981964,worst,0.8553913256357951,loss -> thermal -> amp
0.6432865731462926,best,0.7144289961082648,amp -> thermal -> loss
0.6432865731462926,median,0.7983089961082648,loss -> amp -> thermal
0.6432865731462926,worst,0.8523089961082648,loss -> thermal -> amp
0.6492985971943888,best,0.7113835067314953,amp -> thermal -> loss
0.6492985971943888,median,0.7952635067314954,loss -> amp -> thermal
0.6492985971943888,worst,0.8492635067314953,loss -> thermal -> amp
0.655310621242485,best,0.7083744171902326,amp -> thermal -> loss
0.655310621242485,median,0.7922544171902326,loss -> amp -> thermal
0.655310621242485,worst,0.8462544171902326,loss -> thermal -> amp
0.6613226452905812,best,0.7054012924318921,amp -> thermal -> loss
0.6613226452905812,median,0.7892812924318922,loss -> amp -> thermal
0.6613226452905812,worst,0.8432812924318921,loss -> thermal -> amp
0.6673346693386774,best,0.7024637026036585,amp -> thermal -> loss
0.6673346693386774,median,0.7863437026036586,loss -> amp -> thermal
0.6673346693386774,worst,0.8403437026036585,loss -> thermal -> amp
0.6733466933867736,best,0.6995612229903383,amp -> thermal -> loss
0.6733466933867736,median,0.7834412229903384,loss -> amp -> thermal
0.6733466933867736,worst,0.8374412229903383,loss -> thermal -> amp
0.6793587174348698,best,0.696693433952954,amp -> thermal -> loss
0.6793587174348698,median,0.780573433952954,loss -> amp -> thermal
0.6793587174348698,worst,0.834573433952954,loss -> thermal -> amp
0.685370741482966,best,0.6938599208680736,amp -> thermal -> loss
0.685370741482966,median,0.7777399208680736,loss -> amp -> thermal
0.685370741482966,worst,0.8317399208680736,loss -> thermal -> amp
0.6913827655310621,best,0.6910602740678643,amp -> thermal -> loss
0.6913827655310621,median,0.7749402740678644,loss -> amp -> thermal
0.6913827655310621,worst,0.8289402740678642,loss -> thermal -> amp
0.6973947895791583,best,0.6882940887808626,amp -> thermal -> loss
0.6973947895791583,median,0.7721740887808627,loss -> amp -> thermal
0.6973947895791583,worst,0.8261740887808626,loss -> thermal -> amp
0.7034068136272545,best,0.6855609650734535,amp -> thermal -> loss
0.7034068136272545,median,0.7694409650734537,loss -> amp -> thermal
0.7034068136272545,worst,0.8234409650734538,loss -> thermal -> amp
0.7094188376753507,best,0.6828605077920478,amp -> thermal -> loss
0.7094188376753507,median,0.7667405077920478,loss -> amp -> thermal
0.7094188376753507,worst,0.8207405077920479,loss -> thermal -> amp
0.7154308617234468,best,0.6801923265059505,amp -> thermal -> loss
0.7154308617234468,median,0.7640723265059506,loss -> amp -> thermal
0.7154308617234468,worst,0.8180723265059505,loss -> thermal -> amp
0.721442885771543,best,0.6775560354509134,amp -> thermal -> loss
0.721442885771543,median,0.7614360354509134,loss -> amp -> thermal
0.721442885771543,worst,0.8154360354509134,loss -> thermal -> amp
0.7274549098196392,best,0.6749512534733608,amp -> thermal -> loss
0.7274549098196392,median,0.7588312534733609,loss -> amp -> thermal
0.7274549098196392,worst,0.8128312534733608,loss -> thermal -> amp
0.7334669338677354,best,0.6723776039752836,amp -> thermal -> loss
0.7334669338677354,median,0.7562576039752836,loss -> amp -> thermal
0.7334669338677354,worst,0.8102576039752837,loss -> thermal -> amp
0.7394789579158316,best,0.6698347148597894,amp -> thermal -> loss
0.7394789579158316,median,0.7537147148597895,loss -> amp -> thermal
0.7394789579158316,worst,0.8077147148597895,loss -> thermal -> amp
0.7454909819639278,best,0.6673222184773066,amp -> thermal -> loss
0.7454909819639278,median,0.7512022184773065,loss -> amp -> thermal
0.7454909819639278,worst,0.8052022184773066,loss -> thermal -> amp
0.751503006012024,best,0.6648397515724278,amp -> thermal -> loss
0.751503006012024,median,0.7487197515724279,loss -> amp -> thermal
0.751503006012024,worst,0.8027197515724279,loss -> thermal -> amp
0.7575150300601202,best,0.662386955231393,amp -> thermal -> loss
0.7575150300601202,median,0.746266955231393,loss -> amp -> thermal
0.7575150300601202,worst,0.800266955231393,loss -> thermal -> amp
0.7635270541082164,best,0.6599634748301957,amp -> thermal -> loss
0.7635270541082164,median,0.7438434748301957,loss -> amp -> thermal
0.7635270541082164,worst,0.7978434748301958,loss -> thermal -> amp
0.7695390781563126,best,0.6575689599833132,amp -> thermal -> loss
0.7695390781563126,median,0.7414489599833133,loss -> amp -> thermal
0.7695390781563126,worst,0.7954489599833132,loss -> thermal -> amp
0.7755511022044088,best,0.6552030644930471,amp -> thermal -> loss
0.7755511022044088,median,0.7390830644930472,loss -> amp -> thermal
0.7755511022044088,worst,0.7930830644930472,loss -> thermal -> amp
0.781563126252505,best,0.6528654462994707,amp -> thermal -> loss
0.781563126252505,median,0.7367454462994709,loss -> amp -> thermal
0.781563126252505,worst,0.7907454462994709,loss -> thermal -> amp
0.7875751503006012,best,0.650555767430974,amp -> thermal -> loss
0.7875751503006012,median,0.7344357674309742,loss -> amp -> thermal
0.7875751503006012,worst,0.7884357674309741,loss -> thermal -> amp
0.7935871743486974,best,0.6482736939553997,amp -> thermal -> loss
0.7935871743486974,median,0.7321536939553998,loss -> amp -> thermal
0.7935871743486974,worst,0.7861536939553997,loss -> thermal -> amp
0.7995991983967936,best,0.6460188959317641,amp -> thermal -> loss
0.7995991983967936,median,0.7298988959317639,loss -> amp -> thermal
0.7995991983967936,worst,0.7838988959317639,loss -> thermal -> amp
0.8056112224448898,best,0.6437910473625534,amp -> thermal -> loss
0.8056112224448898,median,0.7276710473625535,loss -> amp -> thermal
0.8056112224448898,worst,0.7816710473625534,loss -> thermal -> amp
0.811623246492986,best,0.6415898261465927,amp -> thermal -> loss
0.811623246492986,median,0.7254698261465927,loss -> amp -> thermal
0.811623246492986,worst,0.7794698261465927,loss -> thermal -> amp
0.8176352705410822,best,0.639414914032475,amp -> thermal -> loss
0.8176352705410822,median,0.7232949140324749,loss -> amp -> thermal
0.8176352705410822,worst,0.7772949140324747,loss -> thermal -> amp
0.8236472945891784,best,0.6372659965725496,amp -> thermal -> loss
0.8236472945891784,median,0.7211459965725495,loss -> amp -> thermal
0.8236472945891784,worst,0.7751459965725496,loss -> thermal -> amp
0.8296593186372745,best,0.6351427630774595,amp -> thermal -> loss
0.8296593186372745,median,0.7190227630774595,loss -> amp -> thermal
0.8296593186372745,worst,0.7730227630774595,loss -> thermal -> amp
0.8356713426853707,best,0.6330449065712216,amp -> thermal -> loss
0.8356713426853707,median,0.7169249065712217,loss -> amp -> thermal
0.8356713426853707,worst,0.7709249065712217,loss -> thermal -> amp
0.8416833667334669,best,0.6309721237468449,amp -> thermal -> loss
0.8416833667334669,median,0.7148521237468448,loss -> amp -> thermal
0.8416833667334669,worst,0.7688521237468448,loss -> thermal -> amp
0.8476953907815631,best,0.6289241149224774,amp -> thermal -> loss
0.8476953907815631,median,0.7128041149224774,loss -> amp -> thermal
0.8476953907815631,worst,0.7668041149224774,loss -> thermal -> amp
0.8537074148296593,best,0.6269005839980798,amp -> thermal -> loss
0.8537074148296593,median,0.7107805839980799,loss -> amp -> thermal
0.8537074148296593,worst,0.7647805839980799,loss -> thermal -> amp
0.8597194388777555,best,0.6249012384126142,amp -> thermal -> loss
0.8597194388777555,median,0.7087812384126143,loss -> amp -> thermal
0.8597194388777555,worst,0.7627812384126142,loss -> thermal -> amp
0.8657314629258517,best,0.6229257891017467,amp -> thermal -> loss
0.8657314629258517,median,0.7068057891017467,loss -> amp -> thermal
0.8657314629258517,worst,0.7608057891017468,loss -> thermal -> amp
0.8717434869739479,best,0.6209739504560536,amp -> thermal -> loss
0.8717434869739479,median,0.7048539504560537,loss -> amp -> thermal
0.8717434869739479,worst,0.7588539504560536,loss -> thermal -> amp
0.8777555110220441,best,0.6190454402797295,amp -> thermal -> loss
0.8777555110220441,median,0.7029254402797296,loss -> amp -> thermal
0.8777555110220441,worst,0.7569254402797296,loss -> thermal -> amp
0.8837675350701403,best,0.6171399797497864,amp -> thermal -> loss
0.8837675350701403,median,0.7010199797497865,loss -> amp -> thermal
0.8837675350701403,worst,0.7550199797497865,loss -> thermal -> amp
0.8897795591182365,best,0.6152572933757421,amp -> thermal -> loss
0.8897795591182365,median,0.6991372933757423,loss -> amp -> thermal
0.8897795591182365,worst,0.7531372933757421,loss -> thermal -> amp
0.8957915831663327,best,0.6133971089597899,amp -> thermal -> loss
0.8957915831663327,median,0.6972771089597901,loss -> amp -> thermal
0.8957915831663327,worst,0.75127710895979,loss -> thermal -> amp
0.9018036072144289,best,0.6115591575574447,amp -> thermal -> loss
0.9018036072144289,median,0.6954391575574448,loss -> amp -> thermal
0.9018036072144289,worst,0.7494391575574447,loss -> thermal -> amp
0.9078156312625251,best,0.6097431734386582,amp -> thermal -> loss
0.9078156312625251,median,0.6936231734386584,loss -> amp -> thermal
0.9078156312625251,worst,0.7476231734386583,loss -> thermal -> amp
0.9138276553106213,best,0.6079488940494011,amp -> thermal -> loss
0.9138276553106213,median,0.6918288940494011,loss -> amp -> thermal
0.9138276553106213,worst,0.7458288940494011,loss -> thermal -> amp
0.9198396793587175,best,0.6061760599737018,amp -> thermal -> loss
0.9198396793587175,median,0.690056059973702,loss -> amp -> thermal
0.9198396793587175,worst,0.7440560599737019,loss -> thermal -> amp
0.9258517034068137,best,0.6044244148961416,amp -> thermal -> loss
0.9258517034068137,median,0.6883044148961417,loss -> amp -> thermal
0.9258517034068137,worst,0.7423044148961417,loss -> thermal -> amp
0.9318637274549099,best,0.6026937055647954,amp -> thermal -> loss
0.9318637274549099,median,0.6865737055647956,loss -> amp -> thermal
0.9318637274549099,worst,0.7405737055647954,loss -> thermal -> amp
0.937875751503006,best,0.6009836817546176,amp -> thermal -> loss
0.937875751503006,median,0.6848636817546176,loss -> amp -> thermal
0.937875751503006,worst,0.7388636817546177,loss -> thermal -> amp
0.9438877755511021,best,0.5992940962312643,amp -> thermal -> loss
0.9438877755511021,median,0.6831740962312643,loss -> amp -> thermal
0.9438877755511021,worst,0.7371740962312643,loss -> thermal -> amp
0.9498997995991983,best,0.5976247047153482,amp -> thermal -> loss
0.9498997995991983,median,0.6815047047153483,loss -> amp -> thermal
0.9498997995991983,worst,0.7355047047153482,loss -> thermal -> amp
0.9559118236472945,best,0.5959752658471215,amp -> thermal -> loss
0.9559118236472945,median,0.6798552658471215,loss -> amp -> thermal
0.9559118236472945,worst,0.7338552658471216,loss -> thermal -> amp
0.9619238476953907,best,0.5943455411515791,amp -> thermal -> loss
0.9619238476953907,median,0.6782255411515792,loss -> amp -> thermal
0.9619238476953907,worst,0.7322255411515791,loss -> thermal -> amp
0.9679358717434869,best,0.592735295003981,amp -> thermal -> loss
0.9679358717434869,median,0.6766152950039811,loss -> amp -> thermal
0.9679358717434869,worst,0.730615295003981,loss -> thermal -> amp
0.9739478957915831,best,0.5911442945957854,amp -> thermal -> loss
0.9739478957915831,median,0.6750242945957854,loss -> amp -> thermal
0.9739478957915831,worst,0.7290242945957854,loss -> thermal -> amp
0.9799599198396793,best,0.5895723099009891,amp -> thermal -> loss
0.9799599198396793,median,0.6734523099009891,loss -> amp -> thermal
0.9799599198396793,worst,0.7274523099009892,loss -> thermal -> amp
0.9859719438877755,best,0.5880191136428712,amp -> thermal -> loss
0.9859719438877755,median,0.6718991136428712,loss -> amp -> thermal
0.9859719438877755,worst,0.7258991136428713,loss -> thermal -> amp
0.9919839679358717,best,0.5864844812611328,amp -> thermal -> loss
0.9919839679358717,median,0.6703644812611328,loss -> amp -> thermal
0.9919839679358717,worst,0.7243644812611327,loss -> thermal -> amp
0.9979959919839679,best,0.5849681908794306,amp -> thermal -> loss
0.9979959919839679,median,0.6688481908794307,loss -> amp -> thermal
0.9979959919839679,worst,0.7228481908794306,loss -> thermal -> amp
1.0040080160320641,best,0.5834700232732979,amp -> thermal -> loss
1.0040080160320641,median,0.667350023273298,loss -> amp -> thermal
1.0040080160320641,worst,0.7213500232732979,loss -> thermal -> amp
1.0100200400801602,best,0.5819897618384495,amp -> thermal -> loss
1.0100200400801602,median,0.6658697618384495,loss -> amp -> thermal
1.0100200400801602,worst,0.7198697618384495,loss -> thermal -> amp
1.0160320641282565,best,0.580527192559465,amp -> thermal -> loss
1.0160320641282565,median,0.6644071925594652,loss -> amp -> thermal
1.0160320641282565,worst,0.7184071925594651,loss -> thermal -> amp
1.0220440881763526,best,0.5790821039788467,amp -> thermal -> loss
1.0220440881763526,median,0.6629621039788468,loss -> amp -> thermal
1.0220440881763526,worst,0.7169621039788467,loss -> thermal -> amp
1.028056112224449,best,0.5776542871664467,amp -> thermal -> loss
1.028056112224449,median,0.6615342871664468,loss -> amp -> thermal
1.028056112224449,worst,0.7155342871664468,loss -> thermal -> amp
1.034068136272545,best,0.5762435356892608,amp -> thermal -> loss
1.034068136272545,median,0.660123535689261,loss -> amp -> thermal
1.034068136272545,worst,0.7141235356892609,loss -> thermal -> amp
1.0400801603206413,best,0.5748496455815817,amp -> thermal -> loss
1.0400801603206413,median,0.6587296455815818,loss -> amp -> thermal
1.0400801603206413,worst,0.7127296455815817,loss -> thermal -> amp
1.0460921843687374,best,0.5734724153155102,amp -> thermal -> loss
1.0460921843687374,median,0.6573524153155103,loss -> amp -> thermal
1.0460921843687374,worst,0.7113524153155102,loss -> thermal -> amp
1.0521042084168337,best,0.5721116457718178,amp -> thermal -> loss
1.0521042084168337,median,0.6559916457718179,loss -> amp -> thermal
1.0521042084168337,worst,0.7099916457718178,loss -> thermal -> amp
1.0581162324649298,best,0.5707671402111592,amp -> thermal -> loss
1.0581162324649298,median,0.6546471402111593,loss -> amp -> thermal
1.0581162324649298,worst,0.7086471402111592,loss -> thermal -> amp
1.0641282565130261,best,0.5694387042456268,amp -> thermal -> loss
1.0641282565130261,median,0.6533187042456269,loss -> amp -> thermal
1.0641282565130261,worst,0.7073187042456268,loss -> thermal -> amp
1.0701402805611222,best,0.568126145810647,amp -> thermal -> loss
1.0701402805611222,median,0.6520061458106471,loss -> amp -> thermal
1.0701402805611222,worst,0.706006145810647,loss -> thermal -> amp
1.0761523046092185,best,0.5668292751372108,amp -> thermal -> loss
1.0761523046092185,median,0.6507092751372108,loss -> amp -> thermal
1.0761523046092185,worst,0.7047092751372107,loss -> thermal -> amp
1.0821643286573146,best,0.5655479047244377,amp -> thermal -> loss
1.0821643286573146,median,0.6494279047244378,loss -> amp -> thermal
1.0821643286573146,worst,0.7034279047244377,loss -> thermal -> amp
1.088176352705411,best,0.5642818493124668,amp -> thermal -> loss
1.088176352705411,median,0.6481618493124669,loss -> amp -> thermal
1.088176352705411,worst,0.7021618493124668,loss -> thermal -> amp
1.094188376753507,best,0.5630309258556719,amp -> thermal -> loss
1.094188376753507,median,0.6469109258556719,loss -> amp -> thermal
1.094188376753507,worst,0.7009109258556719,loss -> thermal -> amp
1.100200400801603,best,0.561794953496197,amp -> thermal -> loss
1.100200400801603,median,0.6456749534961971,loss -> amp -> thermal
1.100200400801603,worst,0.699674953496197,loss -> thermal -> amp
1.1062124248496994,best,0.5605737535378079,amp -> thermal -> loss
1.1062124248496994,median,0.644453753537808,loss -> amp -> thermal
1.1062124248496994,worst,0.6984537535378079,loss -> thermal -> amp
1.1122244488977955,best,0.5593671494200562,amp -> thermal -> loss
1.1122244488977955,median,0.6432471494200562,loss -> amp -> thermal
1.1122244488977955,worst,0.6972471494200562,loss -> thermal -> amp
1.1182364729458918,best,0.5581749666927527,amp -> thermal -> loss
1.1182364729458918,median,0.6420549666927527,loss -> amp -> thermal
1.1182364729458918,worst,0.6960549666927527,loss -> thermal -> amp
1.1242484969939879,best,0.556997032990745,amp -> thermal -> loss
1.1242484969939879,median,0.640877032990745,loss -> amp -> thermal
1.1242484969939879,worst,0.694877032990745,loss -> thermal -> amp
1.1302605210420842,best,0.5558331780089976,amp -> thermal -> loss
1.1302605210420842,median,0.6397131780089976,loss -> amp -> thermal
1.1302605210420842,worst,0.6937131780089976,loss -> thermal -> amp
1.1362725450901803,best,0.5546832334779688,amp -> thermal -> loss
1.1362725450901803,median,0.6385632334779688,loss -> amp -> thermal
1.1362725450901803,worst,0.6925632334779688,loss -> thermal -> amp
1.1422845691382766,best,0.5535470331392826,amp -> thermal -> loss
1.1422845691382766,median,0.6374270331392825,loss -> amp -> thermal
1.1422845691382766,worst,0.6914270331392824,loss -> thermal -> amp
1.1482965931863727,best,0.5524244127216908,amp -> thermal -> loss
1.1482965931863727,median,0.636304412721691,loss -> amp -> thermal
1.1482965931863727,worst,0.6903044127216909,loss -> thermal -> amp
1.154308617234469,best,0.5513152099173237,amp -> thermal -> loss
1.154308617234469,median,0.6351952099173238,loss -> amp -> thermal
1.154308617234469,worst,0.6891952099173237,loss -> thermal -> amp
1.160320641282565,best,0.5502192643582227,amp -> thermal -> loss
1.160320641282565,median,0.6340992643582227,loss -> amp -> thermal
1.160320641282565,worst,0.6880992643582227,loss -> thermal -> amp
1.1663326653306614,best,0.5491364175931545,amp -> thermal -> loss
1.1663326653306614,median,0.6330164175931544,loss -> amp -> thermal
1.1663326653306614,worst,0.6870164175931545,loss -> thermal -> amp
1.1723446893787575,best,0.5480665130647029,amp -> thermal -> loss
1.1723446893787575,median,0.631946513064703,loss -> amp -> thermal
1.1723446893787575,worst,0.6859465130647029,loss -> thermal -> amp
1.1783567134268538,best,0.5470093960866335,amp -> thermal -> loss
1.1783567134268538,median,0.6308893960866335,loss -> amp -> thermal
1.1783567134268538,worst,0.6848893960866335,loss -> thermal -> amp
1.1843687374749499,best,0.545964913821529,amp -> thermal -> loss
1.1843687374749499,median,0.6298449138215291,loss -> amp -> thermal
1.1843687374749499,worst,0.683844913821529,loss -> thermal -> amp
1.1903807615230462,best,0.5449329152586925,amp -> thermal -> loss
1.1903807615230462,median,0.6288129152586924,loss -> amp -> thermal
1.1903807615230462,worst,0.6828129152586925,loss -> thermal -> amp
1.1963927855711423,best,0.5439132511923139,amp -> thermal -> loss
1.1963927855711423,median,0.627793251192314,loss -> amp -> thermal
1.1963927855711423,worst,0.6817932511923139,loss -> thermal -> amp
1.2024048096192386,best,0.5429057741998984,amp -> thermal -> loss
1.2024048096192386,median,0.6267857741998986,loss -> amp -> thermal
1.2024048096192386,worst,0.6807857741998984,loss -> thermal -> amp
1.2084168336673347,best,0.5419103386209518,amp -> thermal -> loss
1.2084168336673347,median,0.6257903386209519,loss -> amp -> thermal
1.2084168336673347,worst,0.6797903386209518,loss -> thermal -> amp
1.2144288577154307,best,0.5409268005359213,amp -> thermal -> loss
1.2144288577154307,median,0.6248068005359213,loss -> amp -> thermal
1.2144288577154307,worst,0.6788068005359214,loss -> thermal -> amp
1.220440881763527,best,0.5399550177453873,amp -> thermal -> loss
1.220440881763527,median,0.6238350177453874,loss -> amp -> thermal
1.220440881763527,worst,0.6778350177453872,loss -> thermal -> amp
1.2264529058116231,best,0.5389948497495045,amp -> thermal -> loss
1.2264529058116231,median,0.6228748497495046,loss -> amp -> thermal
1.2264529058116231,worst,0.6768748497495045,loss -> thermal -> amp
1.2324649298597194,best,0.5380461577276887,amp -> thermal -> loss
1.2324649298597194,median,0.6219261577276888,loss -> amp -> thermal
1.2324649298597194,worst,0.6759261577276887,loss -> thermal -> amp
1.2384769539078155,best,0.5371088045185459,amp -> thermal -> loss
1.2384769539078155,median,0.620988804518546,loss -> amp -> thermal
1.2384769539078155,worst,0.6749888045185459,loss -> thermal -> amp
1.2444889779559118,best,0.5361826546000417,amp -> thermal -> loss
1.2444889779559118,median,0.6200626546000418,loss -> amp -> thermal
1.2444889779559118,worst,0.6740626546000417,loss -> thermal -> amp
1.250501002004008,best,0.5352675740699075,amp -> thermal -> loss
1.250501002004008,median,0.6191475740699077,loss -> amp -> thermal
1.250501002004008,worst,0.6731475740699076,loss -> thermal -> amp
1.2565130260521042,best,0.5343634306262812,amp -> thermal -> loss
1.2565130260521042,median,0.6182434306262813,loss -> amp -> thermal
1.2565130260521042,worst,0.6722434306262812,loss -> thermal -> amp
1.2625250501002003,best,0.5334700935485788,amp -> thermal -> loss
1.2625250501002003,median,0.6173500935485787,loss -> amp -> thermal
1.2625250501002003,worst,0.6713500935485788,loss -> thermal -> amp
1.2685370741482966,best,0.532587433678595,amp -> thermal -> loss
1.2685370741482966,median,0.6164674336785949,loss -> amp -> thermal
1.2685370741482966,worst,0.670467433678595,loss -> thermal -> amp
1.2745490981963927,best,0.5317153234018295,amp -> thermal -> loss
1.2745490981963927,median,0.6155953234018295,loss -> amp -> thermal
1.2745490981963927,worst,0.6695953234018295,loss -> thermal -> amp
1.280561122244489,best,0.530853636629037,amp -> thermal -> loss
1.280561122244489,median,0.614733636629037,loss -> amp -> thermal
1.280561122244489,worst,0.668733636629037,loss -> thermal -> amp
1.2865731462925851,best,0.5300022487779965,amp -> thermal -> loss
1.2865731462925851,median,0.6138822487779965,loss -> amp -> thermal
1.2865731462925851,worst,0.6678822487779965,loss -> thermal -> amp
1.2925851703406814,best,0.5291610367555,amp -> thermal -> loss
1.2925851703406814,median,0.6130410367554999,loss -> amp -> thermal
1.2925851703406814,worst,0.6670410367555,loss -> thermal -> amp
1.2985971943887775,best,0.5283298789395552,amp -> thermal -> loss
1.2985971943887775,median,0.6122098789395551,loss -> amp -> thermal
1.2985971943887775,worst,0.6662098789395552,loss -> thermal -> amp
1.3046092184368738,best,0.527508655161802,amp -> thermal -> loss
1.3046092184368738,median,0.611388655161802,loss -> amp -> thermal
1.3046092184368738,worst,0.665388655161802,loss -> thermal -> amp
1.31062124248497,best,0.5266972466901378,amp -> thermal -> loss
1.31062124248497,median,0.6105772466901379,loss -> amp -> thermal
1.31062124248497,worst,0.664577246690138,loss -> thermal -> amp
1.3166332665330662,best,0.5258955362115527,amp -> thermal -> loss
1.3166332665330662,median,0.6097755362115528,loss -> amp -> thermal
1.3166332665330662,worst,0.6637755362115527,loss -> thermal -> amp
1.3226452905811623,best,0.5251034078151666,amp -> thermal -> loss
1.3226452905811623,median,0.6089834078151666,loss -> amp -> thermal
1.3226452905811623,worst,0.6629834078151666,loss -> thermal -> amp
1.3286573146292584,best,0.5243207469754723,amp -> thermal -> loss
1.3286573146292584,median,0.6082007469754723,loss -> amp -> thermal
1.3286573146292584,worst,0.6622007469754724,loss -> thermal -> amp
1.3346693386773547,best,0.523547440535777,amp -> thermal -> loss
1.3346693386773547,median,0.6074274405357768,loss -> amp -> thermal
1.3346693386773547,worst,0.661427440535777,loss -> thermal -> amp
1.3406813627254508,best,0.5227833766918416,amp -> thermal -> loss
1.3406813627254508,median,0.6066633766918416,loss -> amp -> thermal
1.3406813627254508,worst,0.6606633766918416,loss -> thermal -> amp
1.346693386773547,best,0.5220284449757173,amp -> thermal -> loss
1.346693386773547,median,0.6059084449757174,loss -> amp -> thermal
1.346693386773547,worst,0.6599084449757173,loss -> thermal -> amp
1.3527054108216432,best,0.5212825362397735,amp -> thermal -> loss
1.3527054108216432,median,0.6051625362397736,loss -> amp -> thermal
1.3527054108216432,worst,0.6591625362397734,loss -> thermal -> amp
1.3587174348697395,best,0.5205455426409167,amp -> thermal -> loss
1.3587174348697395,median,0.6044255426409167,loss -> amp -> thermal
1.3587174348697395,worst,0.6584255426409167,loss -> thermal -> amp
1.3647294589178356,best,0.5198173576249999,amp -> thermal -> loss
1.3647294589178356,median,0.603697357625,loss -> amp -> thermal
1.3647294589178356,worst,0.6576973576249999,loss -> thermal -> amp
1.370741482965932,best,0.5190978759114162,amp -> thermal -> loss
1.370741482965932,median,0.6029778759114162,loss -> amp -> thermal
1.370741482965932,worst,0.6569778759114162,loss -> thermal -> amp
1.376753507014028,best,0.5183869934778773,amp -> thermal -> loss
1.376753507014028,median,0.6022669934778773,loss -> amp -> thermal
1.376753507014028,worst,0.6562669934778773,loss -> thermal -> amp
1.3827655310621243,best,0.5176846075453746,amp -> thermal -> loss
1.3827655310621243,median,0.6015646075453747,loss -> amp -> thermal
1.3827655310621243,worst,0.6555646075453746,loss -> thermal -> amp
1.3887775551102204,best,0.5169906165633192,amp -> thermal -> loss
1.3887775551102204,median,0.6008706165633192,loss -> amp -> thermal
1.3887775551102204,worst,0.6548706165633192,loss -> thermal -> amp
1.3947895791583167,best,0.5163049201948595,amp -> thermal -> loss
1.3947895791583167,median,0.6001849201948595,loss -> amp -> thermal
1.3947895791583167,worst,0.6541849201948595,loss -> thermal -> amp
1.4008016032064128,best,0.5156274193023747,amp -> thermal -> loss
1.4008016032064128,median,0.5995074193023748,loss -> amp -> thermal
1.4008016032064128,worst,0.6535074193023748,loss -> thermal -> amp
1.406813627254509,best,0.5149580159331422,amp -> thermal -> loss
1.406813627254509,median,0.5988380159331421,loss -> amp -> thermal
1.406813627254509,worst,0.6528380159331422,loss -> thermal -> amp
1.4128256513026052,best,0.5142966133051741,amp -> thermal -> loss
1.4128256513026052,median,0.5981766133051741,loss -> amp -> thermal
1.4128256513026052,worst,0.6521766133051741,loss -> thermal -> amp
1.4188376753507015,best,0.5136431157932264,amp -> thermal -> loss
1.4188376753507015,median,0.5975231157932265,loss -> amp -> thermal
1.4188376753507015,worst,0.6515231157932264,loss -> thermal -> amp
1.4248496993987976,best,0.5129974289149721,amp -> thermal -> loss
1.4248496993987976,median,0.5968774289149722,loss -> amp -> thermal
1.4248496993987976,worst,0.6508774289149721,loss -> thermal -> amp
1.4308617234468937,best,0.5123594593173416,amp -> thermal -> loss
1.4308617234468937,median,0.5962394593173416,loss -> amp -> thermal
1.4308617234468937,worst,0.6502394593173416,loss -> thermal -> amp
1.43687374749499,best,0.5117291147630257,amp -> thermal -> loss
1.43687374749499,median,0.5956091147630258,loss -> amp -> thermal
1.43687374749499,worst,0.6496091147630257,loss -> thermal -> amp
1.442885771543086,best,0.5111063041171401,amp -> thermal -> loss
1.442885771543086,median,0.59498630411714,loss -> amp -> thermal
1.442885771543086,worst,0.6489863041171402,loss -> thermal -> amp
1.4488977955911824,best,0.5104909373340487,amp -> thermal -> loss
1.4488977955911824,median,0.5943709373340488,loss -> amp -> thermal
1.4488977955911824,worst,0.6483709373340487,loss -> thermal -> amp
1.4549098196392785,best,0.5098829254443455,amp -> thermal -> loss
1.4549098196392785,median,0.5937629254443455,loss -> amp -> thermal
1.4549098196392785,worst,0.6477629254443455,loss -> thermal -> amp
1.4609218436873748,best,0.5092821805419909,amp -> thermal -> loss
1.4609218436873748,median,0.593162180541991,loss -> amp -> thermal
1.4609218436873748,worst,0.647162180541991,loss -> thermal -> amp
1.4669338677354709,best,0.5086886157716028,amp -> thermal -> loss
1.4669338677354709,median,0.5925686157716029,loss -> amp -> thermal
1.4669338677354709,worst,0.6465686157716029,loss -> thermal -> amp
1.4729458917835672,best,0.5081021453158984,amp -> thermal -> loss
1.4729458917835672,median,0.5919821453158984,loss -> amp -> thermal
1.4729458917835672,worst,0.6459821453158984,loss -> thermal -> amp
1.4789579158316633,best,0.5075226843832874,amp -> thermal -> loss
